GENE_SET,GROUP_ID,SPECIES.CLUSTER,SPECIES,CLUSTER,ENSEMBL,external_gene_name,description
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000069744,Psmb3,"proteasome (prosome, macropain) subunit, beta type 3"
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000071172,Srsf3,serine/arginine-rich splicing factor 3
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000071547,Nt5dc2,5'-nucleotidase domain containing 2
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000071866,Ppia,peptidylprolyl isomerase A
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000074088,Snrnp40,small nuclear ribonucleoprotein 40 (U5)
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000078427,Sarnp,SAP domain containing ribonucleoprotein
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000078713,Tomm5,translocase of outer mitochondrial membrane 5 homolog (yeast)
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000078941,Ak6,adenylate kinase 6
HQ_TPMRANGE50,GROUP_4,M11,mouse,11,ENSMUSG00000109324,Prmt1,protein arginine N-methyltransferase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000011304,PTBP1,polypyrimidine tract binding protein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000013573,DDX11,DEAD/H-box helicase 11
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000049541,RFC2,replication factor C subunit 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000060688,SNRNP40,small nuclear ribonucleoprotein U5 subunit 40
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000062822,POLD1,"DNA polymerase delta 1, catalytic subunit"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000067225,PKM,"pyruvate kinase, muscle"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000067560,RHOA,ras homolog family member A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000070814,TCOF1,treacle ribosome biogenesis factor 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000072501,SMC1A,structural maintenance of chromosomes 1A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000074800,ENO1,enolase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000076003,MCM6,minichromosome maintenance complex component 6
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000079246,XRCC5,X-ray repair cross complementing 5
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000085662,AKR1B1,aldo-keto reductase family 1 member B
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000087586,AURKA,aurora kinase A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000088247,KHSRP,KH-type splicing regulatory protein
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000089685,BIRC5,baculoviral IAP repeat containing 5
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000092199,HNRNPC,heterogeneous nuclear ribonucleoprotein C (C1/C2)
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000092201,SUPT16H,"SPT16 homolog, facilitates chromatin remodeling subunit"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000097046,CDC7,cell division cycle 7
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000099901,RANBP1,RAN binding protein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000100028,SNRPD3,small nuclear ribonucleoprotein D3 polypeptide
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000100297,MCM5,minichromosome maintenance complex component 5
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000100410,PHF5A,PHD finger protein 5A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000100632,ERH,enhancer of rudimentary homolog (Drosophila)
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000101115,SALL4,spalt like transcription factor 4
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000101361,NOP56,NOP56 ribonucleoprotein
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000101868,POLA1,"DNA polymerase alpha 1, catalytic subunit"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000102900,NUP93,nucleoporin 93
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000104889,RNASEH2A,ribonuclease H2 subunit A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000105202,FBL,fibrillarin
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000106263,EIF3B,eukaryotic translation initiation factor 3 subunit B
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000106628,POLD2,"DNA polymerase delta 2, accessory subunit"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000110107,PRPF19,pre-mRNA processing factor 19
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000111206,FOXM1,forkhead box M1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000112312,GMNN,"geminin, DNA replication inhibitor"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000114867,EIF4G1,eukaryotic translation initiation factor 4 gamma 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000114942,EEF1B2,eukaryotic translation elongation factor 1 beta 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000115241,PPM1G,"protein phosphatase, Mg2+/Mn2+ dependent 1G"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000115268,RPS15,ribosomal protein S15
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000115875,SRSF7,serine and arginine rich splicing factor 7
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000115884,SDC1,syndecan 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000116062,MSH6,mutS homolog 6
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000117523,PRRC2C,proline rich coiled-coil 2C
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000117748,RPA2,replication protein A2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000119969,HELLS,"helicase, lymphoid-specific"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000121152,NCAPH,non-SMC condensin I complex subunit H
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000122952,ZWINT,ZW10 interacting kinetochore protein
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000124795,DEK,DEK proto-oncogene
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000125835,SNRPB,small nuclear ribonucleoprotein polypeptides B and B1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000126261,UBA2,ubiquitin like modifier activating enzyme 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000126878,AIF1L,allograft inflammatory factor 1 like
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000127922,SEM1,"SEM1, 26S proteasome complex subunit"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000130021,PUDP,pseudouridine 5'-phosphatase
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000130204,TOMM40,translocase of outer mitochondrial membrane 40
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000130520,LSM4,"LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000130816,DNMT1,DNA methyltransferase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000132341,RAN,"RAN, member RAS oncogene family"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000132646,PCNA,proliferating cell nuclear antigen
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000133313,CNDP2,carnosine dipeptidase 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000133818,RRAS2,related RAS viral (r-ras) oncogene homolog 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000134057,CCNB1,cyclin B1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000134690,CDCA8,cell division cycle associated 8
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000136938,ANP32B,acidic nuclear phosphoprotein 32 family member B
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000137168,PPIL1,peptidylprolyl isomerase like 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000137288,UQCC2,ubiquinol-cytochrome c reductase complex assembly factor 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000137309,HMGA1,high mobility group AT-hook 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000138363,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000140350,ANP32A,acidic nuclear phosphoprotein 32 family member A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000140365,COMMD4,COMM domain containing 4
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000140525,FANCI,Fanconi anemia complementation group I
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000142864,SERBP1,SERPINE1 mRNA binding protein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000143476,DTL,denticleless E3 ubiquitin protein ligase homolog
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000143799,PARP1,poly(ADP-ribose) polymerase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000143977,SNRPG,small nuclear ribonucleoprotein polypeptide G
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000144283,PKP4,plakophilin 4
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000144354,CDCA7,cell division cycle associated 7
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000144554,FANCD2,Fanconi anemia complementation group D2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000145386,CCNA2,cyclin A2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000145604,SKP2,S-phase kinase associated protein 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000145919,BOD1,biorientation of chromosomes in cell division 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000146670,CDCA5,cell division cycle associated 5
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000147224,PRPS1,phosphoribosyl pyrophosphate synthetase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000149136,SSRP1,structure specific recognition protein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000151725,CENPU,centromere protein U
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000155438,NIFK,nucleolar protein interacting with the FHA domain of MKI67
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000155561,NUP205,nucleoporin 205
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000157456,CCNB2,cyclin B2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000159199,ATP5G1,"ATP synthase, H+ transporting, mitochondrial Fo complex subunit C1 (subunit 9)"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000159217,IGF2BP1,insulin like growth factor 2 mRNA binding protein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000161547,SRSF2,serine and arginine rich splicing factor 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000164109,MAD2L1,mitotic arrest deficient 2 like 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000164167,LSM6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000164934,DCAF13,DDB1 and CUL4 associated factor 13
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000166197,NOLC1,nucleolar and coiled-body phosphoprotein 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000166451,CENPN,centromere protein N
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000167005,NUDT21,nudix hydrolase 21
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000167088,SNRPD1,small nuclear ribonucleoprotein D1 polypeptide
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000167670,CHAF1A,chromatin assembly factor 1 subunit A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000167747,C19orf48,chromosome 19 open reading frame 48
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000168137,SETD5,SET domain containing 5
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000168496,FEN1,flap structure-specific endonuclease 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000169230,PRELID1,PRELI domain containing 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000169679,BUB1,BUB1 mitotic checkpoint serine/threonine kinase
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000170515,PA2G4,proliferation-associated 2G4
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000172009,THOP1,thimet oligopeptidase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000173207,CKS1B,CDC28 protein kinase regulatory subunit 1B
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000173894,CBX2,chromobox 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000174547,MRPL11,mitochondrial ribosomal protein L11
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000175334,BANF1,barrier to autointegration factor 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000178921,PFAS,phosphoribosylformylglycinamidine synthase
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000178999,AURKB,aurora kinase B
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000179051,RCC2,regulator of chromosome condensation 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000179958,DCTPP1,dCTP pyrophosphatase 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000180198,RCC1,regulator of chromosome condensation 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000183431,SF3A3,splicing factor 3a subunit 3
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000184990,SIVA1,SIVA1 apoptosis inducing factor
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000187514,PTMA,"prothymosin, alpha"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000196262,PPIA,peptidylprolyl isomerase A
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000198931,APRT,adenine phosphoribosyltransferase
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000204209,DAXX,death domain associated protein
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000204574,ABCF1,ATP binding cassette subfamily F member 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000205937,RNPS1,RNA binding protein with serine rich domain 1
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000206053,JPT2,Jupiter microtubule associated homolog 2
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000206557,TRIM71,tripartite motif containing 71
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000213024,NUP62,nucleoporin 62
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000214736,TOMM6,translocase of outer mitochondrial membrane 6
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000221829,FANCG,Fanconi anemia complementation group G
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000253729,PRKDC,"protein kinase, DNA-activated, catalytic polypeptide"
HQ_TPMRANGE50,GROUP_4,H19,human,19,ENSG00000276043,UHRF1,ubiquitin like with PHD and ring finger domains 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000023697,DERA,deoxyribose-phosphate aldolase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000035141,FAM136A,family with sequence similarity 136 member A
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000035499,DEPDC1B,DEP domain containing 1B
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000055044,NOP58,NOP58 ribonucleoprotein
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000065150,IPO5,importin 5
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000065882,TBC1D1,TBC1 domain family member 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000069275,NUCKS1,nuclear casein kinase and cyclin dependent kinase substrate 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000071626,DAZAP1,DAZ associated protein 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000076248,UNG,uracil DNA glycosylase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000077312,SNRPA,small nuclear ribonucleoprotein polypeptide A
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000083845,RPS5,ribosomal protein S5
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000084090,STARD7,StAR related lipid transfer domain containing 7
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000085840,ORC1,origin recognition complex subunit 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000089157,RPLP0,ribosomal protein lateral stalk subunit P0
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000090621,PABPC4,poly(A) binding protein cytoplasmic 4
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000092621,PHGDH,phosphoglycerate dehydrogenase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000094804,CDC6,cell division cycle 6
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000096384,HSP90AB1,heat shock protein 90 alpha family class B member 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000100714,MTHFD1,"methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000101057,MYBL2,MYB proto-oncogene like 2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000101444,AHCY,adenosylhomocysteinase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000103550,KNOP1,lysine rich nucleolar protein 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000104738,MCM4,minichromosome maintenance complex component 4
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000105281,SLC1A5,solute carrier family 1 member 5
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000106399,RPA3,replication protein A3
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000107672,NSMCE4A,"NSE4 homolog A, SMC5-SMC6 complex component"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000108561,C1QBP,complement C1q binding protein
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000110958,PTGES3,prostaglandin E synthase 3
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000111581,NUP107,nucleoporin 107
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000111640,GAPDH,glyceraldehyde-3-phosphate dehydrogenase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000112118,MCM3,minichromosome maintenance complex component 3
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000112306,RPS12,ribosomal protein S12
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000114346,ECT2,epithelial cell transforming 2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000115541,HSPE1,heat shock protein family E (Hsp10) member 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000119326,CTNNAL1,catenin alpha like 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000119335,SET,SET nuclear proto-oncogene
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000120699,EXOSC8,exosome component 8
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000121579,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000123505,AMD1,adenosylmethionine decarboxylase 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000123975,CKS2,CDC28 protein kinase regulatory subunit 2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000124207,CSE1L,chromosome segregation 1 like
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000125450,NUP85,nucleoporin 85
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000125743,SNRPD2,small nuclear ribonucleoprotein D2 polypeptide
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000126453,BCL2L12,BCL2 like 12
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000126602,TRAP1,TNF receptor associated protein 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000128050,PAICS,phosphoribosylaminoimidazole carboxylase and phosphoribosylaminoimidazolesuccinocarboxamide synthase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000128059,PPAT,phosphoribosyl pyrophosphate amidotransferase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000130826,DKC1,dyskerin pseudouridine synthase 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000132383,RPA1,replication protein A1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000132780,NASP,nuclear autoantigenic sperm protein
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000133226,SRRM1,serine and arginine repetitive matrix 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000135069,PSAT1,phosphoserine aminotransferase 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000136942,RPL35,ribosomal protein L35
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000137818,RPLP1,ribosomal protein lateral stalk subunit P1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000140988,RPS2,ribosomal protein S2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000141401,IMPA2,inositol monophosphatase 2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000142937,RPS8,ribosomal protein S8
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000142945,KIF2C,kinesin family member 2C
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000143947,RPS27A,ribosomal protein S27a
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000144381,HSPD1,heat shock protein family D (Hsp60) member 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000147955,SIGMAR1,sigma non-opioid intracellular receptor 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000148200,NR6A1,nuclear receptor subfamily 6 group A member 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000149554,CHEK1,checkpoint kinase 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000151247,EIF4E,eukaryotic translation initiation factor 4E
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000153044,CENPH,centromere protein H
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000157110,RBPMS,RNA binding protein with multiple splicing
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000160200,CBS,cystathionine-beta-synthase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000161016,RPL8,ribosomal protein L8
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000162551,ALPL,"alkaline phosphatase, liver/bone/kidney"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000163655,GMPS,guanine monophosphate synthase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000163811,WDR43,WD repeat domain 43
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000163918,RFC4,replication factor C subunit 4
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000163938,GNL3,G protein nucleolar 3
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000164649,CDCA7L,cell division cycle associated 7 like
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000164985,PSIP1,PC4 and SFRS1 interacting protein 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000165283,STOML2,stomatin like 2
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000166164,BRD7,bromodomain containing 7
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000167085,PHB,prohibitin
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000168028,RPSA,ribosomal protein SA
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000173674,EIF1AX,"eukaryotic translation initiation factor 1A, X-linked"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000175768,TOMM5,translocase of outer mitochondrial membrane 5
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000176890,TYMS,thymidylate synthetase
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000181163,NPM1,nucleophosmin
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000182774,RPS17,ribosomal protein S17
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000198176,TFDP1,transcription factor Dp-1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000198554,WDHD1,WD repeat and HMG-box DNA binding protein 1
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000198755,RPL10A,ribosomal protein L10a
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000204392,LSM2,"LSM2 homolog, U6 small nuclear RNA and mRNA degradation associated"
HQ_TPMRANGE50,GROUP_4,H22,human,22,ENSG00000274276,CBSL,cystathionine-beta-synthase like
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000005022,SLC25A5,solute carrier family 25 member 5
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000012660,ELOVL5,ELOVL fatty acid elongase 5
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000018625,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000038427,VCAN,versican
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000049860,HEXB,hexosaminidase subunit beta
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000059804,SLC2A3,solute carrier family 2 member 3
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000063046,EIF4B,eukaryotic translation initiation factor 4B
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000065154,OAT,ornithine aminotransferase
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000069849,ATP1B3,ATPase Na+/K+ transporting subunit beta 3
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000072071,ADGRL1,adhesion G protein-coupled receptor L1
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000073060,SCARB1,scavenger receptor class B member 1
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000075213,SEMA3A,semaphorin 3A
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000075415,SLC25A3,solute carrier family 25 member 3
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000077232,DNAJC10,DnaJ heat shock protein family (Hsp40) member C10
HQ_TPMRANGE50,GROUP_5,H9,human,9,ENSG00000082781,ITGB5,integrin subunit beta 5
